ticker,lstm_s,mc_mean,mc_std,sent_score,regime,regime_conf,legacy_regime,risk_score_corr,div_status,topo_modifier,topo_chaos,topo_signal,causal_modifier,causal_score,combined_mod,adver_passed,adver_delta,adver_penalty,top_driver,ig_score,raw_conf,gated_conf,gdi,gdi_penalty,gdi_tension,conflict_ruling,arb_conf,asc_score,asc_penalty,asc_quadrant,bcs,aesl_zone,aesl_mult,alloc_pct,display_alloc_pct,kelly_frac,num_shares,decision,actual_ret,result_cat,result_icon,test_date,outcome_date,window
ORCL,1.0,1.0,0.0,-0.08,Sideways,0.87,N/A,0.4159,MINOR,0.9844,0.5782,CHAOTIC,0.9655,0.6515,0.9749,False,0.0035,0.72,macd_norm,-0.002505,0.9791,0.6873,0.3901,0.85,MODERATE,NO_CONFLICT,0.5113,0.9499,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4609,MODERATE,0.69,3.92,3.92,0.267,2,HOLD,6.121,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
SPY,0.7434,0.7434,0.2566,-0.09,Sideways,0.93,N/A,0.3,OK,0.9104,0.7082,SIDEWAYS,0.95,0.5,0.9302,True,0.2736,1.0,RSI,-0.001348,0.8984,0.8357,0.1657,1.0,HARMONY,MILD_ADJUST,0.4617,0.9605,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.5534,MODERATE,0.75,7.22,7.22,0.1925,1,HOLD,1.184,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
QQQ,1.0,1.0,0.0,-0.14,Sideways,0.98,N/A,0.3,OK,0.906,0.7317,SIDEWAYS,0.95,0.5,0.928,True,0.0706,1.0,macd_norm,0.00286,0.9668,0.516,0.327,0.95,MILD,HOLD,0.312,0.9711,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.472,MODERATE,0.69,0.0,0.0,-0.032,0,HOLD,2.15,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
DIA,0.9622,0.9622,0.0378,-0.07,Bull,0.91,N/A,0.3,OK,0.9142,0.6885,SIDEWAYS,0.95,0.5,0.9321,False,0.005,0.72,log_return,0.001528,0.9777,0.6562,0.2517,0.95,MILD,NO_CONFLICT,0.4265,0.9747,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.3374,MODERATE,0.7107,6.66,6.66,0.1971,1,HOLD,0.115,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
IWM,0.0799,0.0799,0.0799,-0.1,Sideways,0.98,N/A,0.3,OK,0.9137,0.6908,SIDEWAYS,0.95,0.5,0.9318,True,-0.8968,1.0,vol_change,-0.003368,0.2317,0.216,0.2295,0.95,MILD,NO_CONFLICT,0.132,0.9676,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2524,MILD,0.9,0.0,2.0,-0.302,0,SELL,1.425,wrong,❌,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
JPM,1.0,1.0,0.0,-0.05,Sideways,0.94,N/A,0.3738,OK,1.0121,0.4395,CHAOTIC,1.0255,0.7182,1.0188,False,0.0,0.72,sma10_dist,0.001354,0.9836,0.7215,0.3,0.95,MILD,NO_CONFLICT,0.469,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2812,MILD,0.9,8.7,8.7,0.2035,3,HOLD,1.585,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
BAC,1.0,1.0,0.0,-0.06,Sideways,0.88,N/A,0.3294,OK,0.9147,0.6859,SIDEWAYS,0.9955,0.6848,0.9551,False,0.0005,0.72,sma10_dist,0.002345,0.9822,0.6755,0.303,0.95,MILD,NO_CONFLICT,0.4391,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2786,MILD,0.9,6.78,6.78,0.1586,15,HOLD,0.995,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
GS,1.0,1.0,0.0,-0.05,Bear,0.88,N/A,0.3423,OK,0.9911,0.5446,CHAOTIC,0.9655,0.6515,0.9783,False,0.0002,0.72,sma10_dist,0.002027,0.983,0.6924,0.68,0.5,CRITICAL,NO_CONFLICT,0.4501,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.7067,HIGH,0.55,1.06,1.06,0.0834,0,HOLD,2.872,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
V,1.0,1.0,0.0,-0.04,Sideways,0.94,N/A,0.4,OK,0.993,0.5348,CHAOTIC,1.0847,0.7825,1.0389,False,0.0011,0.72,vol_change,0.002615,0.9849,0.6999,0.297,0.95,MILD,NO_CONFLICT,0.4549,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.28,MILD,0.828,7.17,7.17,0.1824,2,HOLD,1.564,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
GLD,1.0,1.0,0.0,0.06,Bull,0.98,N/A,0.3,OK,0.9905,0.5477,NEUTRAL,0.95,0.5,0.9703,False,0.0029,0.72,vol_change,0.001222,0.9936,0.5239,0.207,0.95,MILD,NO_CONFLICT,0.3405,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.0251,HARMONY,1.03,3.75,3.75,0.0767,1,HOLD,3.243,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
TLT,0.9997,0.9997,0.0003,0.05,Bull,0.71,N/A,0.3,OK,0.9303,0.6039,SIDEWAYS,0.95,0.5,0.9402,False,0.0057,0.72,macd_norm,0.00093,0.993,0.5077,0.21,0.95,MILD,NO_CONFLICT,0.33,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.0519,HARMONY,1.04,3.06,3.06,0.062,3,HOLD,0.953,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
SLV,0.9997,0.9997,0.0003,0.02,Sideways,0.82,N/A,0.3,OK,0.9104,0.7083,SIDEWAYS,0.95,0.5,0.9302,True,0.0106,1.0,sma20_dist,0.001306,0.9908,0.8756,0.2828,0.95,MILD,NO_CONFLICT,0.5691,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2765,MILD,0.936,15.73,15.73,0.3537,54,BUY,1.849,noise_c,🔍✓,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
XOM,0.9999,0.9999,0.0001,0.04,Sideways,0.98,N/A,0.35,OK,0.9911,0.5444,CHAOTIC,0.9654,0.6515,0.9783,False,0.0062,0.72,RSI,-0.001324,0.9922,0.6639,0.281,0.95,MILD,NO_CONFLICT,0.4315,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2814,MILD,0.9,6.3,6.3,0.1473,6,HOLD,3.623,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
CVX,1.0,1.0,0.0,0.03,Sideways,0.63,N/A,0.35,OK,0.8908,0.8116,SIDEWAYS,0.9654,0.6515,0.9281,True,0.011,1.0,sma10_dist,0.001094,0.9916,0.7225,0.282,0.95,MILD,NO_CONFLICT,0.4696,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2696,MILD,0.9,8.74,8.74,0.2044,6,HOLD,4.306,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
WMT,1.0,1.0,0.0,0.03,Sideways,0.94,N/A,0.3381,OK,0.987,0.565,NEUTRAL,0.9653,0.6511,0.9762,False,0.0001,0.72,macd_norm,0.002063,0.9916,0.6621,0.282,0.95,MILD,NO_CONFLICT,0.4304,0.9574,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.279,MILD,0.9,6.22,6.22,0.1455,6,HOLD,3.396,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
PG,0.964,0.964,0.036,0.03,Sideways,0.92,N/A,0.4723,MINOR,0.9183,0.6671,SIDEWAYS,0.92,0.3,0.9192,True,-0.0141,1.0,vol_change,0.001524,0.9901,0.8645,0.2615,0.95,MILD,MILD_ADJUST,0.5416,0.9643,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.3191,MODERATE,0.75,11.13,11.13,0.3125,6,BUY,-0.729,noise_w,🔍✗,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
JNJ,1.0,1.0,0.0,0.04,Sideways,0.785,N/A,0.3743,OK,0.9152,0.6833,SIDEWAYS,0.9,0.3,0.9076,True,0.2197,1.0,log_return,0.001161,0.9922,0.8555,0.281,0.95,MILD,NO_CONFLICT,0.6416,0.9365,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2739,MILD,0.9,18.0,18.0,0.4624,12,BUY,1.561,noise_c,🔍✓,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
NFLX,1.0,1.0,0.0,-0.06,Bear,0.89,N/A,0.5533,MINOR,1.0084,0.458,CHAOTIC,0.9655,0.6515,0.9869,False,0.0027,0.72,macd_norm,0.001406,0.9815,0.6975,0.6982,0.5,CRITICAL,MILD_ADJUST,0.483,0.9365,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.7415,HIGH,0.55,1.26,1.26,0.1383,1,HOLD,4.971,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
DIS,0.0,0.0,0.0,-0.04,Sideways,0.94,N/A,0.3347,OK,0.9849,0.5757,CHAOTIC,0.9954,0.6848,0.9901,True,-0.2114,1.0,sma20_dist,-0.00139,0.2094,0.2073,0.281,0.95,MILD,NO_CONFLICT,0.1555,0.8547,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4674,MODERATE,0.69,0.0,2.0,-0.2668,0,SELL,-4.14,correct,✅,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
CRM,0.0001,0.0001,0.0001,-0.08,Bear,0.88,N/A,0.3294,OK,0.9105,0.708,SIDEWAYS,0.9655,0.6515,0.938,True,-0.15,1.0,sma20_dist,-0.001873,0.1438,0.1457,0.201,0.95,MILD,NO_CONFLICT,0.1093,0.8547,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.1059,HARMONY,0.92,0.0,2.0,-0.4845,0,SELL,-3.549,correct,✅,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
PLTR,0.8732,0.8732,0.1268,-0.14,Bear,0.89,N/A,0.502,MINOR,0.9191,0.6624,SIDEWAYS,0.9655,0.6515,0.9423,True,-0.0838,1.0,sma10_dist,0.00425,0.9361,0.5239,0.6513,0.5,CRITICAL,HOLD,0.3144,0.9054,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.7041,HIGH,0.572,0.0,0.0,-0.1427,0,HOLD,39.3,hold,—,2025-02-03,2025-02-10,Win11: Bear-DeepSeek      (Feb03→10-2025)
AAPL,0.0,0.0,0.0,-0.05,Bear,0.82,N/A,0.3193,OK,1.0086,0.457,CHAOTIC,0.9655,0.6515,0.987,True,-0.6485,1.0,sma10_dist,-0.001924,0.148,0.1578,0.21,0.95,MILD,NO_CONFLICT,0.1026,0.9962,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2116,MILD,0.828,0.0,2.0,-0.4957,0,SELL,-1.615,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
MSFT,0.0001,0.0001,0.0001,-0.07,Sideways,0.82,N/A,0.4761,MINOR,1.0142,0.4291,NEUTRAL,1.0554,0.7515,1.0348,True,-0.726,1.0,macd_norm,-0.00246,0.2052,0.2124,0.278,0.95,MILD,NO_CONFLICT,0.1328,0.9962,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.3712,MODERATE,0.78,0.0,2.0,-0.3008,0,SELL,-2.323,correct,✅,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
NVDA,0.0,0.0,0.0,-0.1,Bear,0.88,N/A,0.4487,MINOR,1.0129,0.4354,NEUTRAL,0.9655,0.6515,0.9892,True,-0.6779,1.0,log_return,-0.002105,0.141,0.1506,0.195,1.0,HARMONY,NO_CONFLICT,0.0955,0.9962,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.1037,HARMONY,1.0,0.0,2.0,-0.5074,0,SELL,-1.209,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
TSLA,1.0,1.0,0.0,-0.08,Sideways,0.835,N/A,0.948,CRITICAL,0.9165,0.6764,SIDEWAYS,0.9655,0.6515,0.941,False,0.0094,0.72,log_return,0.002262,0.9791,0.6634,0.3335,0.95,MILD,MILD_ADJUST,0.3849,0.9686,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.4625,MODERATE,0.78,1.69,1.69,0.0773,0,HOLD,3.413,hold,—,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
META,0.0001,0.0001,0.0001,-0.06,Bear,0.84,N/A,0.4764,MINOR,1.0104,0.4478,CHAOTIC,0.9955,0.6848,1.003,True,-0.0853,1.0,sma10_dist,-0.002594,0.1466,0.1588,0.2366,0.95,MILD,NO_CONFLICT,0.0993,0.9865,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.1925,MILD,0.828,0.0,2.0,-0.5011,0,SELL,-1.834,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
GOOGL,0.9984,0.9984,0.0016,-0.06,Sideways,0.94,N/A,0.4388,MINOR,0.9303,0.6035,SIDEWAYS,0.9655,0.6515,0.9479,False,0.0045,0.72,log_return,0.002411,0.9821,0.6703,0.3021,0.95,MILD,NO_CONFLICT,0.4272,0.9937,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2848,MILD,0.936,6.26,6.26,0.1409,3,HOLD,2.452,hold,—,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
AMZN,0.0009,0.0009,0.0009,-0.07,Bear,0.89,N/A,0.4115,MINOR,0.9252,0.6306,SIDEWAYS,0.9655,0.6515,0.9454,True,-0.9557,1.0,sma10_dist,-0.00248,0.1456,0.1486,0.2167,0.95,MILD,NO_CONFLICT,0.0961,0.9793,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.1049,HARMONY,1.0,0.0,2.0,-0.5066,0,SELL,-1.534,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
AMD,0.0,0.0,0.0,-0.09,Bear,0.89,N/A,0.8214,CRITICAL,1.0143,0.4287,NEUTRAL,0.9355,0.6182,0.9749,True,-0.1923,1.0,sma20_dist,-0.003187,0.1424,0.1499,0.2289,0.95,MILD,SYSTEMIC_VETO,0.0292,0.9793,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.1044,HARMONY,1.04,0.0,2.0,-0.6179,0,SELL,-7.256,correct,✅,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
INTC,0.0745,0.0745,0.0745,-0.11,Bear,0.89,N/A,0.9146,CRITICAL,0.9051,0.7365,SIDEWAYS,0.9655,0.6515,0.9353,True,-0.2159,1.0,sma20_dist,-0.003525,0.1683,0.17,0.2552,0.95,MILD,SYSTEMIC_VETO,0.0331,0.9743,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.0176,HARMONY,1.04,0.0,2.0,-0.6114,0,SELL,3.762,wrong,❌,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
ORCL,0.0,0.0,0.0,-0.04,Bear,0.88,N/A,0.4159,MINOR,1.0093,0.4534,CHAOTIC,0.9355,0.6182,0.9724,True,-0.2835,1.0,log_return,-0.002891,0.1494,0.1569,0.213,0.95,MILD,NO_CONFLICT,0.1012,0.9773,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2536,MILD,0.936,0.0,2.0,-0.498,0,SELL,-5.484,correct,✅,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
SPY,0.2843,0.2843,0.2843,-0.08,Bull,0.98,N/A,0.3,OK,1.0128,0.4362,NEUTRAL,0.95,0.5,0.9814,True,-0.7013,1.0,sma20_dist,-0.00107,0.3583,0.3516,0.4537,0.85,MODERATE,MILD_ADJUST,0.1943,0.9743,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.7484,HIGH,0.5665,0.0,2.0,-0.128,0,SELL,-0.129,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
QQQ,0.0176,0.0176,0.0176,-0.11,Bull,0.58,N/A,0.3,OK,1.0115,0.4427,NEUTRAL,0.95,0.5,0.9808,True,-0.9647,1.0,log_return,0.000942,0.2514,0.3489,0.6508,0.5,CRITICAL,NO_CONFLICT,0.2617,0.9499,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.613,MODERATE,0.69,0.0,2.0,-0.0337,0,SELL,-1.177,correct,✅,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
DIA,0.999,0.999,0.001,-0.07,Bull,0.98,N/A,0.3,OK,1.009,0.4548,CHAOTIC,0.95,0.5,0.9795,True,0.1552,1.0,vol_change,-0.001088,0.9811,0.961,0.2461,0.95,MILD,NO_CONFLICT,0.7208,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2957,MILD,0.8528,17.06,17.06,0.609,3,BUY,0.895,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
IWM,1.0,1.0,0.0,-0.1,Sideways,0.94,N/A,0.3,OK,0.991,0.5451,NEUTRAL,0.95,0.5,0.9705,True,0.0194,1.0,macd_norm,0.001368,0.9755,0.9467,0.315,0.95,MILD,NO_CONFLICT,0.71,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4634,MODERATE,0.75,15.0,15.0,0.565,6,BUY,1.93,correct,✅,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
JPM,0.9995,0.9995,0.0005,-0.05,Sideways,0.79,N/A,0.3738,OK,0.919,0.6634,SIDEWAYS,0.9954,0.6848,0.9572,False,0.0013,0.72,sma10_dist,-0.002207,0.9836,0.6779,0.2997,0.95,MILD,NO_CONFLICT,0.5084,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2736,MILD,0.828,10.33,10.33,0.2626,3,HOLD,1.156,hold,—,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
BAC,1.0,1.0,0.0,-0.07,Sideways,0.91,N/A,0.3294,OK,0.9221,0.6469,SIDEWAYS,0.9655,0.6515,0.9438,True,0.0497,1.0,vol_change,-0.004386,0.9807,0.9256,0.306,0.95,MILD,NO_CONFLICT,0.6942,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4562,MODERATE,0.75,15.0,15.0,0.5413,31,BUY,3.255,correct,✅,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
GS,1.0,1.0,0.0,-0.05,Sideways,0.88,N/A,0.3423,OK,1.0106,0.4471,CHAOTIC,0.9955,0.6848,1.003,True,0.0676,1.0,sma20_dist,-0.001312,0.9836,0.9866,0.3,0.95,MILD,NO_CONFLICT,0.7399,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2781,MILD,0.828,16.56,16.56,0.6099,2,BUY,1.071,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
V,1.0,1.0,0.0,-0.04,Sideways,0.98,N/A,0.4,OK,0.9238,0.6377,SIDEWAYS,0.9955,0.6848,0.9597,True,0.0295,1.0,vol_change,0.001233,0.9849,0.8979,0.297,0.95,MILD,NO_CONFLICT,0.6734,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2814,MILD,0.9,18.0,18.0,0.5101,5,BUY,1.774,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
GLD,1.0,1.0,0.0,0.07,Sideways,0.98,N/A,0.3,OK,0.9231,0.6415,SIDEWAYS,0.95,0.5,0.9365,False,0.0084,0.72,sma10_dist,0.002222,0.9939,0.6702,0.278,0.95,MILD,NO_CONFLICT,0.5027,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2179,MILD,0.9,10.86,10.86,0.254,3,HOLD,0.938,hold,—,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
TLT,0.999,0.999,0.001,0.08,Bull,0.79,N/A,0.3,OK,0.9247,0.6331,SIDEWAYS,0.95,0.5,0.9373,True,0.0514,1.0,vol_change,0.002091,0.9945,0.703,0.2011,0.95,MILD,NO_CONFLICT,0.5272,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.0,HARMONY,1.0,16.06,16.06,0.3382,19,BUY,0.754,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
SLV,1.0,1.0,0.0,0.04,Sideways,0.76,N/A,0.3,OK,1.009,0.4551,CHAOTIC,0.95,0.5,0.9795,False,0.0005,0.72,sma20_dist,0.00181,0.9922,0.6648,0.281,0.95,MILD,NO_CONFLICT,0.4986,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2727,MILD,0.936,11.02,11.02,0.2479,31,HOLD,1.36,hold,—,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
XOM,1.0,1.0,0.0,-0.04,Sideways,0.98,N/A,0.35,OK,0.9004,0.7609,SIDEWAYS,0.9655,0.6515,0.9329,False,0.001,0.72,macd_norm,-0.001035,0.9849,0.6285,0.297,0.95,MILD,NO_CONFLICT,0.4714,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2814,MILD,0.9,8.85,8.85,0.2071,8,HOLD,4.704,hold,—,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
CVX,0.9999,0.9999,0.0001,-0.03,Sideways,0.94,N/A,0.35,OK,0.9898,0.5509,CHAOTIC,0.9655,0.6515,0.9777,True,0.0186,1.0,macd_norm,-0.002373,0.9861,0.9159,0.2939,0.95,MILD,NO_CONFLICT,0.6869,0.9364,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2791,MILD,0.9,18.0,18.0,0.5304,11,BUY,2.988,correct,✅,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
WMT,0.0,0.0,0.0,0.02,Sideways,0.88,N/A,0.3381,OK,0.9199,0.6586,SIDEWAYS,0.9954,0.6848,0.9577,True,-0.1763,1.0,sma10_dist,-0.000354,0.2178,0.2086,0.291,0.95,MILD,NO_CONFLICT,0.1565,0.9469,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4452,MODERATE,0.75,0.0,2.0,-0.2653,0,SELL,-4.598,correct,✅,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
PG,0.0248,0.0248,0.0248,0.02,Sideways,0.88,N/A,0.4723,MINOR,0.9142,0.6885,SIDEWAYS,0.9954,0.6847,0.9548,True,-0.4574,1.0,RSI,0.001601,0.2273,0.2171,0.2769,0.95,MILD,NO_CONFLICT,0.1569,0.9366,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4017,MODERATE,0.69,0.0,2.0,-0.2646,0,SELL,0.276,noise_w,🔍✗,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
JNJ,0.9671,0.9671,0.0329,0.03,Sideways,0.69,N/A,0.3743,OK,1.0101,0.4494,CHAOTIC,0.9654,0.6515,0.9878,True,0.0186,1.0,macd_norm,0.001561,0.9902,0.7942,0.2633,0.95,MILD,NO_CONFLICT,0.5957,0.9485,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.315,MILD,0.828,15.48,15.48,0.3935,8,BUY,1.226,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
NFLX,0.0001,0.0001,0.0001,-0.05,Bear,0.94,N/A,0.5533,MINOR,0.9168,0.6745,SIDEWAYS,0.9655,0.6515,0.9411,True,-0.0627,1.0,RSI,-0.00141,0.1481,0.1505,0.21,0.95,MILD,NO_CONFLICT,0.1042,0.9405,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.1988,MILD,0.9,0.0,2.0,-0.493,0,SELL,-2.17,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
DIS,1.0,1.0,0.0,-0.04,Sideways,0.98,N/A,0.3347,OK,0.9045,0.7397,SIDEWAYS,0.9955,0.6848,0.95,True,0.0444,1.0,log_return,-0.002077,0.9849,0.8889,0.297,0.95,MILD,NO_CONFLICT,0.6667,0.9332,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2814,MILD,0.936,18.72,18.72,0.5,16,BUY,0.995,noise_c,🔍✓,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
CRM,0.5854,0.5854,0.4146,-0.07,Bear,0.98,N/A,0.3294,OK,0.9286,0.6127,SIDEWAYS,0.9655,0.6515,0.947,True,-0.3587,1.0,log_return,-0.001774,0.6255,0.5924,0.3711,0.85,MODERATE,MILD_ADJUST,0.3776,0.9258,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.3646,MODERATE,0.75,0.0,0.0,-0.0373,0,HOLD,1.599,hold,—,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
PLTR,1.0,1.0,0.0,-0.08,Sideways,0.91,N/A,0.502,MINOR,1.0116,0.4421,CHAOTIC,0.9355,0.6182,0.9736,False,0.0065,0.72,log_return,0.002311,0.9791,0.6863,0.3325,0.95,MILD,MILD_ADJUST,0.4885,0.9147,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4591,MODERATE,0.75,4.96,4.96,0.2327,2,HOLD,-9.688,hold,—,2025-08-18,2025-08-25,Win12: Bear-LateSummer    (Aug18→25-2025)
AAPL,0.0223,0.0223,0.0223,0.12,Sideways,0.63,N/A,0.3193,OK,0.9221,0.6466,SIDEWAYS,0.9655,0.6515,0.9438,True,-0.7988,1.0,sma10_dist,-0.001806,0.2404,0.3175,0.3083,0.95,MILD,HOLD,0.36,0.9112,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6374,MODERATE,0.69,1.31,1.31,0.04,0,HOLD,-2.078,hold,—,2024-09-09,2024-09-16,Win13: Sideways-PreCut    (Sep09→16-2024)
MSFT,1.0,1.0,0.0,0.03,Sideways,0.86,N/A,0.4761,MINOR,0.9918,0.5408,NEUTRAL,0.9654,0.6515,0.9786,False,0.0001,0.72,RSI,0.001238,0.9916,0.6637,0.282,0.95,MILD,MILD_ADJUST,0.4789,0.9018,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2769,MILD,0.828,8.59,8.59,0.2183,2,HOLD,6.315,hold,—,2024-09-09,2024-09-16,Win13: Sideways-PreCut    (Sep09→16-2024)
